datacasetype|childid|childdesc|parentid|parentdesc|answer|c_depth
2|728599001|(removed)|24873001|(removed)|false|13
2|703179007|(removed)|103001000119108|(removed)|false|7
2|339851000119104|(removed)|105721009|(removed)|false|7
2|16633941000119101|(removed)|8260003|(removed)|false|4
2|431996007|(removed)|417746004|(removed)|false|3
2|715007001|(removed)|119225004|(removed)|false|3
2|433033007|(removed)|230934004|(removed)|false|7
2|223854005|(removed)|363687006|(removed)|false|6
2|12267931000119106|(removed)|21351003|(removed)|false|5
2|188998002|(removed)|118200004|(removed)|false|6
2|405369007|(removed)|363905002|(removed)|false|5
2|226460009|(removed)|733593005|(removed)|false|7
2|1157014003|(removed)|725630005|(removed)|false|6
2|15922231000119106|(removed)|290210003|(removed)|false|7
2|703562008|(removed)|449673005|(removed)|false|5
2|763549001|(removed)|14399003|(removed)|false|5
2|32413006|(removed)|276166006|(removed)|false|4
2|33309006|(removed)|300574001|(removed)|false|8
2|1259932009|(removed)|702392008|(removed)|false|4
2|44138005|(removed)|365799007|(removed)|false|6
2|260911001|(removed)|770676009|(removed)|false|7
2|708690003|(removed)|403192003|(removed)|false|6
2|1179660009|(removed)|398576004|(removed)|false|10
2|424869000|(removed)|400106006|(removed)|false|6
2|709828009|(removed)|283088007|(removed)|false|9
2|230943008|(removed)|360788008|(removed)|false|3
2|1186836002|(removed)|211375000|(removed)|false|6
2|182581003|(removed)|202924004|(removed)|false|8
2|771306007|(removed)|440131009|(removed)|false|5
2|1080671000119108|(removed)|82764005|(removed)|false|6
2|247500006|(removed)|1285465008|(removed)|false|7
2|787946009|(removed)|238367006|(removed)|false|9
2|1142228004|(removed)|1332366003|(removed)|false|7
2|444553006|(removed)|65094009|(removed)|false|10
2|238575004|(removed)|764262009|(removed)|false|4
2|231654008|(removed)|67290009|(removed)|false|4
2|423590009|(removed)|299024001|(removed)|false|8
2|109896009|(removed)|130132002|(removed)|false|4
2|767458006|(removed)|38936003|(removed)|false|6
2|412355009|(removed)|128938009|(removed)|false|6
2|293775001|(removed)|223552000|(removed)|false|5
2|66811009|(removed)|118216002|(removed)|false|7
2|402172000|(removed)|416608005|(removed)|false|6
2|1290628000|(removed)|396531006|(removed)|false|8
2|5491000175103|(removed)|211036004|(removed)|false|8
2|247915004|(removed)|109264009|(removed)|false|6
2|262648004|(removed)|115125000|(removed)|false|4
2|14566004|(removed)|309904001|(removed)|false|7
2|82694009|(removed)|609328004|(removed)|false|10
2|1222866000|(removed)|19036004|(removed)|false|5
2|147460006|(removed)|280133005|(removed)|false|9
2|40228004|(removed)|65659003|(removed)|false|7
2|778695001|(removed)|402815007|(removed)|false|5
2|785495000|(removed)|4365001|(removed)|false|5
2|118431008|(removed)|33910007|(removed)|false|4
2|1137667005|(removed)|67186000|(removed)|false|9
2|53490009|(removed)|12451000|(removed)|false|7
2|118444003|(removed)|442982002|(removed)|false|4
2|1264089009|(removed)|127050002|(removed)|false|5
2|926001|(removed)|238521005|(removed)|false|3
2|41562008|(removed)|274371008|(removed)|false|10
2|330848002|(removed)|77410006|(removed)|false|6
2|110277001|(removed)|105969002|(removed)|false|4
2|205189001|(removed)|365276007|(removed)|false|6
2|716771000|(removed)|716872004|(removed)|false|4
2|1290410009|(removed)|43780008|(removed)|false|9
2|51694003|(removed)|50255000|(removed)|false|5
2|116140006|(removed)|311602008|(removed)|false|6
2|445664008|(removed)|405379009|(removed)|false|4
2|469675005|(removed)|705718004|(removed)|false|7
2|318022002|(removed)|449677006|(removed)|false|6
2|708022000|(removed)|57168000|(removed)|false|6
2|1870001|(removed)|303736008|(removed)|false|3
2|120949002|(removed)|312870000|(removed)|false|9
2|166854003|(removed)|52511000|(removed)|false|10
2|70763004|(removed)|736525003|(removed)|false|5
2|397800002|(removed)|363132006|(removed)|false|5
2|395718006|(removed)|274472002|(removed)|false|7
2|263048006|(removed)|412544008|(removed)|false|5
2|64596006|(removed)|404453007|(removed)|false|6
2|385393001|(removed)|158861005|(removed)|false|8
2|127227003|(removed)|74753000|(removed)|false|5
2|16637661000119104|(removed)|176837007|(removed)|false|7
2|199784005|(removed)|123682001|(removed)|false|6
2|717349000|(removed)|1290367001|(removed)|false|6
2|197824007|(removed)|296271003|(removed)|false|4
2|704441000|(removed)|362601000|(removed)|false|7
2|84518004|(removed)|721901009|(removed)|false|11
2|460899002|(removed)|87486003|(removed)|false|5
2|1081701000119102|(removed)|86406008|(removed)|false|7
2|46961005|(removed)|309196005|(removed)|false|5
2|74675008|(removed)|301904004|(removed)|false|6
2|291084001|(removed)|125154007|(removed)|false|6
2|419537000|(removed)|111613008|(removed)|false|7
2|763630007|(removed)|252162007|(removed)|false|6
2|56427006|(removed)|411536006|(removed)|false|5
2|7481002|(removed)|836374004|(removed)|false|6
2|473049002|(removed)|14034004|(removed)|false|6
2|724582008|(removed)|59706001|(removed)|false|6
2|59580007|(removed)|110288007|(removed)|false|5
2|772465006|(removed)|259469007|(removed)|false|4
2|161504004|(removed)|11864801000119109|(removed)|false|5
2|61305000|(removed)|47125007|(removed)|false|4
2|1287280001|(removed)|1639007|(removed)|false|9
2|430435008|(removed)|445536008|(removed)|false|5
2|386721003|(removed)|112243004|(removed)|false|6
2|241600009|(removed)|1287090001|(removed)|false|5
2|1333993003|(removed)|88878007|(removed)|false|5
2|699319004|(removed)|125652005|(removed)|false|5
2|405565000|(removed)|62873003|(removed)|false|5
2|467602000|(removed)|403901001|(removed)|false|4
2|248579008|(removed)|126559003|(removed)|false|6
2|708702009|(removed)|290432005|(removed)|false|5
2|466854000|(removed)|445536008|(removed)|false|4
2|6175007|(removed)|398334008|(removed)|false|6
2|1894001|(removed)|700011003|(removed)|false|8
2|718738005|(removed)|1264386009|(removed)|false|3
2|727982009|(removed)|299216000|(removed)|false|9
2|1010575001|(removed)|416995001|(removed)|false|9
2|776682002|(removed)|267765006|(removed)|false|7
2|298275000|(removed)|366379006|(removed)|false|4
2|373582007|(removed)|447938004|(removed)|false|3
2|284885000|(removed)|127456000|(removed)|false|10
2|1230356004|(removed)|445261000124106|(removed)|false|6
2|111158001|(removed)|362993009|(removed)|false|5
2|1231180000|(removed)|715732005|(removed)|false|6
2|15001007|(removed)|350268005|(removed)|false|11
2|25903009|(removed)|237091009|(removed)|false|10
2|42808000|(removed)|363175000|(removed)|false|5
2|467481000124104|(removed)|41000087104|(removed)|false|7
2|244112008|(removed)|785276005|(removed)|false|11
2|362473006|(removed)|122444009|(removed)|false|8
2|231020006|(removed)|714101008|(removed)|false|3
2|72081002|(removed)|119295008|(removed)|false|10
2|399622002|(removed)|418271003|(removed)|false|6
2|438629002|(removed)|779996006|(removed)|false|6
2|439773003|(removed)|409073007|(removed)|false|4
2|700692005|(removed)|1085191000119109|(removed)|false|5
2|412049009|(removed)|128237006|(removed)|false|7
2|1681000087107|(removed)|1255670000|(removed)|false|9
2|1260129000|(removed)|420171008|(removed)|false|5
2|181368006|(removed)|448336005|(removed)|false|10
2|77220004|(removed)|244700001|(removed)|false|9
2|114870001|(removed)|724776007|(removed)|false|11
2|1055287006|(removed)|780549007|(removed)|false|16
2|524419281000119108|(removed)|226050009|(removed)|false|7
2|783719006|(removed)|410620009|(removed)|false|5
2|712857000|(removed)|438310000|(removed)|false|5
2|1303993002|(removed)|444566006|(removed)|false|4
2|2043009|(removed)|371240000|(removed)|false|5
2|1279757006|(removed)|30144000|(removed)|false|5
2|196281000|(removed)|362981000|(removed)|false|5
2|16905181000119102|(removed)|1259750007|(removed)|false|7
2|290321000119109|(removed)|863903001|(removed)|false|6
2|185586001|(removed)|210484005|(removed)|false|8
2|173086004|(removed)|106461002|(removed)|false|5
2|292281000119103|(removed)|423661009|(removed)|false|6
2|890513009|(removed)|18875000|(removed)|false|9
2|431144008|(removed)|279774004|(removed)|false|7
2|19377008|(removed)|21533003|(removed)|false|8
2|254987003|(removed)|372184005|(removed)|false|7
2|249972004|(removed)|394733009|(removed)|false|3
2|255061006|(removed)|18629005|(removed)|false|6
2|258988003|(removed)|429343000|(removed)|false|6
2|124996001|(removed)|57775008|(removed)|false|9
2|88012004|(removed)|301990003|(removed)|false|12
2|104739009|(removed)|303828006|(removed)|false|7
2|181393008|(removed)|17305005|(removed)|false|10
2|181315000|(removed)|735879008|(removed)|false|9
2|1228902009|(removed)|44981009|(removed)|false|5
2|446304007|(removed)|106229004|(removed)|false|3
2|55164002|(removed)|1332463007|(removed)|false|6
2|179760007|(removed)|713689002|(removed)|false|5
2|289534002|(removed)|340231000119102|(removed)|false|5
2|466579009|(removed)|116304002|(removed)|false|6
2|119282003|(removed)|53165003|(removed)|false|8
2|251442008|(removed)|53084003|(removed)|false|4
3|87050008|(removed)|88065006|(removed)|false|4
3|398022005|(removed)|248880003|(removed)|false|8
3|297074007|(removed)|297083002|(removed)|false|6
3|118835007|(removed)|40826009|(removed)|false|6
3|204739008|(removed)|721608001|(removed)|false|7
3|417893002|(removed)|416499003|(removed)|false|2
3|1263463009|(removed)|715862006|(removed)|false|6
3|45389009|(removed)|255811001|(removed)|false|4
3|430896001|(removed)|779411005|(removed)|false|4
3|774841003|(removed)|778496008|(removed)|false|6
3|119596005|(removed)|671007|(removed)|false|4
3|62987004|(removed)|710347001|(removed)|false|9
3|119270007|(removed)|386513007|(removed)|false|3
3|47769009|(removed)|43042002|(removed)|false|10
3|277377004|(removed)|261931008|(removed)|false|5
3|20425006|(removed)|35141006|(removed)|false|5
3|309370004|(removed)|408774002|(removed)|false|3
3|926318003|(removed)|926320000|(removed)|false|6
3|1155892002|(removed)|1286914002|(removed)|false|7
3|78218000|(removed)|91201003|(removed)|false|6
3|30660002|(removed)|174198003|(removed)|false|5
3|68818006|(removed)|49400002|(removed)|false|8
3|315358001|(removed)|315393008|(removed)|false|7
3|126598008|(removed)|126671004|(removed)|false|3
3|1296709009|(removed)|1304100004|(removed)|false|6
3|43984007|(removed)|8153000|(removed)|false|5
3|112194004|(removed)|31036005|(removed)|false|7
3|226360008|(removed)|707295002|(removed)|false|4
3|279482003|(removed)|728997009|(removed)|false|8
3|128309002|(removed)|409609008|(removed)|false|3
3|407344006|(removed)|450858005|(removed)|false|5
3|127583001|(removed)|178016006|(removed)|false|5
3|373849002|(removed)|373850002|(removed)|false|6
3|65894008|(removed)|68049002|(removed)|false|9
3|3898006|(removed)|128777004|(removed)|false|9
3|231305006|(removed)|231293005|(removed)|false|6
3|228959001|(removed)|228965001|(removed)|false|5
3|11790921000119104|(removed)|11837361000119104|(removed)|false|6
3|723134003|(removed)|1263576001|(removed)|false|3
3|306453005|(removed)|306455003|(removed)|false|5
3|77386006|(removed)|169562000|(removed)|false|4
3|30548009|(removed)|177256000|(removed)|false|5
3|312435005|(removed)|312436006|(removed)|false|3
3|895528006|(removed)|895548004|(removed)|false|5
3|11994002|(removed)|731655001|(removed)|false|9
3|94706008|(removed)|449190000|(removed)|false|8
3|365254003|(removed)|286480002|(removed)|false|7
3|697970009|(removed)|712526008|(removed)|false|6
3|39621005|(removed)|64664008|(removed)|false|5
3|95083000|(removed)|95051006|(removed)|false|6
3|128303001|(removed)|450776007|(removed)|false|3
3|42628003|(removed)|12429008|(removed)|false|7
3|27624003|(removed)|405270006|(removed)|false|3
3|1149224003|(removed)|296988002|(removed)|false|5
3|303680000|(removed)|241553009|(removed)|false|6
3|414753003|(removed)|417403003|(removed)|false|2
3|79375003|(removed)|450763001|(removed)|false|6
3|94035005|(removed)|352091000119106|(removed)|false|7
3|241584006|(removed)|839871000000101|(removed)|false|8
3|21056001|(removed)|68380002|(removed)|false|13
3|49548003|(removed)|54096003|(removed)|false|11
3|122472002|(removed)|179614003|(removed)|false|4
3|447157009|(removed)|110187008|(removed)|false|6
3|95589007|(removed)|426567008|(removed)|false|4
3|33211000|(removed)|1264198009|(removed)|false|5
3|702660003|(removed)|737102004|(removed)|false|4
3|263086002|(removed)|209316002|(removed)|false|6
3|705959003|(removed)|102314001|(removed)|false|8
3|433196004|(removed)|24631000181104|(removed)|false|10
3|21371007|(removed)|177872001|(removed)|false|4
3|50255000|(removed)|77712002|(removed)|false|6
3|122444009|(removed)|105016001|(removed)|false|6
3|73795002|(removed)|703251009|(removed)|false|7
3|15650211000119102|(removed)|15650291000119106|(removed)|false|6
3|47563007|(removed)|88202002|(removed)|false|4
3|778485000|(removed)|765086005|(removed)|false|5
3|60738003|(removed)|1281817009|(removed)|false|4
3|363787002|(removed)|782487009|(removed)|false|1
3|778379006|(removed)|427388006|(removed)|false|5
3|310872003|(removed)|270899000|(removed)|false|6
3|701140008|(removed)|701106008|(removed)|false|6
3|365251006|(removed)|286468005|(removed)|false|7
3|242519008|(removed)|265448002|(removed)|false|9
3|895687005|(removed)|895689008|(removed)|false|7
3|366358006|(removed)|878899005|(removed)|false|3
3|1197432002|(removed)|257006|(removed)|false|6
3|246815009|(removed)|341061000119106|(removed)|false|4
3|29246005|(removed)|710453002|(removed)|false|10
3|788316003|(removed)|96380003|(removed)|false|5
3|118243007|(removed)|250534004|(removed)|false|3
3|709162006|(removed)|711236003|(removed)|false|7
3|705356000|(removed)|705361003|(removed)|false|7
3|42367004|(removed)|11997721000119109|(removed)|false|7
3|427391006|(removed)|232592002|(removed)|false|4
3|64270008|(removed)|53314000|(removed)|false|4
3|441931000124109|(removed)|441021000124107|(removed)|false|4
3|119894003|(removed)|195459001|(removed)|false|6
3|402129006|(removed)|402987006|(removed)|false|6
3|106672000|(removed)|58998006|(removed)|false|8
3|111812000|(removed)|373035007|(removed)|false|6
3|16057991000119109|(removed)|15989351000119108|(removed)|false|6
3|717005008|(removed)|731639008|(removed)|false|9
3|9482002|(removed)|63235003|(removed)|false|7
3|105606008|(removed)|724905004|(removed)|false|4
3|767341000|(removed)|176418008|(removed)|false|8
3|365503002|(removed)|424284003|(removed)|false|7
3|259599001|(removed)|87399004|(removed)|false|6
3|398511003|(removed)|56632001|(removed)|false|10
3|264274002|(removed)|1260491000|(removed)|false|2
3|302215000|(removed)|438492008|(removed)|false|5
3|386053000|(removed)|25971000087105|(removed)|false|3
3|115964003|(removed)|418611001|(removed)|false|3
3|112695004|(removed)|118450008|(removed)|false|4
3|451401000124107|(removed)|323711000119108|(removed)|false|5
3|2433001|(removed)|240094002|(removed)|false|9
3|735680008|(removed)|1259472005|(removed)|false|7
3|67036009|(removed)|71532005|(removed)|false|5
3|40992002|(removed)|69469007|(removed)|false|5
3|402938009|(removed)|18900005|(removed)|false|6
3|88878007|(removed)|49944008|(removed)|false|4
3|68101005|(removed)|58397005|(removed)|false|4
3|313067007|(removed)|246389001|(removed)|false|7
3|358246001|(removed)|358253005|(removed)|false|6
3|226479007|(removed)|288458006|(removed)|false|5
3|285961001|(removed)|285949009|(removed)|false|7
3|830031001|(removed)|1344678006|(removed)|false|6
3|1148766007|(removed)|723583009|(removed)|false|5
3|104496000|(removed)|104533008|(removed)|false|8
3|441624004|(removed)|443386001|(removed)|false|6
3|409035008|(removed)|409034007|(removed)|false|4
3|116565002|(removed)|111107003|(removed)|false|7
3|285711003|(removed)|67843002|(removed)|false|6
3|303964008|(removed)|31493009|(removed)|false|5
3|31394004|(removed)|169418006|(removed)|false|3
3|318891000119108|(removed)|15691841000119102|(removed)|false|6
3|61296009|(removed)|203331002|(removed)|false|5
3|304631003|(removed)|698046005|(removed)|false|5
3|364393001|(removed)|1162945005|(removed)|false|3
3|303774000|(removed)|712848006|(removed)|false|6
3|778208002|(removed)|330601002|(removed)|false|5
3|309894005|(removed)|732080004|(removed)|false|7
3|118739009|(removed)|129211001|(removed)|false|4
3|410477000|(removed)|314029000|(removed)|false|6
3|81548002|(removed)|34822003|(removed)|false|7
3|712887006|(removed)|395827004|(removed)|false|5
3|75916006|(removed)|88821004|(removed)|false|8
3|284101009|(removed)|33932003|(removed)|false|4
3|385486001|(removed)|1208768006|(removed)|false|4
3|398533001|(removed)|302673005|(removed)|false|10
3|85995004|(removed)|773330000|(removed)|false|6
3|88518009|(removed)|190823004|(removed)|false|5
3|387688006|(removed)|229419001|(removed)|false|5
3|303628009|(removed)|462524004|(removed)|false|5
3|302285008|(removed)|27916005|(removed)|false|5
3|109921007|(removed)|109923005|(removed)|false|7
3|289953000|(removed)|710730004|(removed)|false|10
3|243621001|(removed)|112376002|(removed)|false|7
3|79883001|(removed)|447249001|(removed)|false|6
3|422628008|(removed)|424433002|(removed)|false|7
3|411284001|(removed)|777963003|(removed)|false|6
3|705692007|(removed)|701099005|(removed)|false|5
3|87060004|(removed)|75626002|(removed)|false|5
3|118869008|(removed)|392250009|(removed)|false|5
3|445077000|(removed)|445613007|(removed)|false|9
3|404976004|(removed)|298512006|(removed)|false|6
3|580931000124104|(removed)|30071000175109|(removed)|false|6
3|86034008|(removed)|3877006|(removed)|false|9
3|818995003|(removed)|244944008|(removed)|false|7
3|400006008|(removed)|400146000|(removed)|false|4
3|279304003|(removed)|40245009|(removed)|false|10
3|37759000|(removed)|718243004|(removed)|false|6
3|92070006|(removed)|354191000119102|(removed)|false|7
3|118892008|(removed)|426706000|(removed)|false|5
3|713493000|(removed)|734457001|(removed)|false|4
3|317164001|(removed)|412272000|(removed)|false|4
3|73397007|(removed)|111588002|(removed)|false|3
3|384960007|(removed)|1156088000|(removed)|false|4
3|363743006|(removed)|302626004|(removed)|false|2
3|63171007|(removed)|186276006|(removed)|false|4
3|58000006|(removed)|718675005|(removed)|false|3
3|360769001|(removed)|420769004|(removed)|false|7
3|254291000|(removed)|251893009|(removed)|false|1
3|182929008|(removed)|420848008|(removed)|false|5
3|106224009|(removed)|67657002|(removed)|false|7
3|195518005|(removed)|109381003|(removed)|false|5
3|67224007|(removed)|402338004|(removed)|false|5
3|47331002|(removed)|349876001|(removed)|false|5
3|15483003|(removed)|572431000119104|(removed)|false|7
3|9469005|(removed)|37983004|(removed)|false|5
3|1181000087101|(removed)|14321000087100|(removed)|false|7
3|117852008|(removed)|117850000|(removed)|false|9
3|723867002|(removed)|13867009|(removed)|false|7
3|107374001|(removed)|82828002|(removed)|false|7
3|928000|(removed)|428668000|(removed)|false|3
3|301113001|(removed)|3424008|(removed)|false|4
3|85995004|(removed)|699315005|(removed)|false|6
3|288535006|(removed)|304254000|(removed)|false|4
3|10850341000119107|(removed)|10850261000119102|(removed)|false|6
3|711582005|(removed)|711464005|(removed)|false|8
3|67721000|(removed)|448289009|(removed)|false|5
3|298116000|(removed)|129334007|(removed)|false|5
3|25742001|(removed)|463608002|(removed)|false|5
3|63653004|(removed)|90035000|(removed)|false|4
3|360008003|(removed)|49621000087100|(removed)|false|3
3|768725000|(removed)|414568004|(removed)|false|6
3|95521008|(removed)|109638009|(removed)|false|5
3|118933004|(removed)|15985831000119107|(removed)|false|5
3|283976007|(removed)|74247001|(removed)|false|7
3|321667001|(removed)|303417002|(removed)|false|7
3|707728009|(removed)|262058001|(removed)|false|3
3|254626006|(removed)|424454009|(removed)|false|6
3|60054005|(removed)|257385009|(removed)|false|6
3|1186968006|(removed)|28558000|(removed)|false|11
3|10862051000119102|(removed)|44441000087107|(removed)|false|7
3|252936002|(removed)|122438005|(removed)|false|4
3|33118001|(removed)|705121005|(removed)|false|6
3|700036009|(removed)|74872008|(removed)|false|12
3|414530001|(removed)|82930004|(removed)|false|6
3|21158003|(removed)|47469008|(removed)|false|10
3|33657005|(removed)|127881005|(removed)|false|11
3|171575003|(removed)|208841009|(removed)|false|9
3|256194004|(removed)|256206001|(removed)|false|5
3|165332000|(removed)|413672003|(removed)|false|4
3|303011007|(removed)|1156300000|(removed)|false|6
3|248878009|(removed)|9068007|(removed)|false|7
3|12111000087104|(removed)|419996004|(removed)|false|7
3|312593004|(removed)|95580006|(removed)|false|4
3|336624003|(removed)|1142224002|(removed)|false|6
3|248330001|(removed)|289447005|(removed)|false|4
3|68498002|(removed)|49616005|(removed)|false|4
3|397968008|(removed)|463656008|(removed)|false|5
3|75087007|(removed)|287289005|(removed)|false|4
3|247277007|(removed)|300177004|(removed)|false|6
3|212169004|(removed)|53810004|(removed)|false|5
3|679181000119107|(removed)|679171000119109|(removed)|false|7
3|58696008|(removed)|272639005|(removed)|false|8
3|57032008|(removed)|440808007|(removed)|false|7
3|416886008|(removed)|212262000|(removed)|false|4
3|50121007|(removed)|421722000|(removed)|false|6
3|238807000|(removed)|1208907008|(removed)|false|4
3|111577008|(removed)|74703006|(removed)|false|6
3|40875005|(removed)|439712000|(removed)|false|6
3|72442006|(removed)|254256008|(removed)|false|6
3|365417009|(removed)|111975006|(removed)|false|6
3|280968009|(removed)|280974009|(removed)|false|6
3|226155002|(removed)|31002004|(removed)|false|5
3|787421001|(removed)|787456002|(removed)|false|8
3|11782361000119107|(removed)|11782201000119104|(removed)|false|7
3|272496008|(removed)|261469007|(removed)|false|5
3|708041002|(removed)|112641009|(removed)|false|5
3|161548009|(removed)|429025008|(removed)|false|6
3|416098002|(removed)|294277002|(removed)|false|4
3|363688001|(removed)|1255904006|(removed)|false|6
3|440131009|(removed)|768268000|(removed)|false|3
3|426335006|(removed)|438180000|(removed)|false|9
3|11164009|(removed)|719203001|(removed)|false|6
3|450973005|(removed)|450991000|(removed)|false|6
3|232061009|(removed)|193687000|(removed)|false|5
3|75694006|(removed)|1263995002|(removed)|false|5
3|299233007|(removed)|2749000|(removed)|false|4
3|347101000119101|(removed)|346571000119104|(removed)|false|8
3|285261008|(removed)|162314006|(removed)|false|7
3|771794000|(removed)|785525006|(removed)|false|4
3|273187009|(removed)|273204008|(removed)|false|6
3|269926009|(removed)|439926003|(removed)|false|7
3|1179306008|(removed)|246055007|(removed)|false|11
3|346061000119101|(removed)|345081000119100|(removed)|false|7
3|119320006|(removed)|258651004|(removed)|false|2
3|398348008|(removed)|398533001|(removed)|false|10
3|442212003|(removed)|672561000119103|(removed)|false|5
3|126501005|(removed)|92719006|(removed)|false|5
3|1348009|(removed)|413817003|(removed)|false|5
3|40284004|(removed)|181623009|(removed)|false|9
3|110359009|(removed)|720981000|(removed)|false|4
3|416608005|(removed)|410682003|(removed)|false|4
3|120166004|(removed)|13532002|(removed)|false|6
3|714123007|(removed)|779212001|(removed)|false|4
3|105606008|(removed)|726226006|(removed)|false|4
3|16177004|(removed)|55656007|(removed)|false|5
3|66510004|(removed)|432293006|(removed)|false|5
3|108288002|(removed)|45036003|(removed)|false|4
3|385337002|(removed)|719390006|(removed)|false|4
3|215686004|(removed)|215831003|(removed)|false|6
3|7571003|(removed)|302759005|(removed)|false|5
3|35807001|(removed)|81828004|(removed)|false|3
3|77726006|(removed)|14731004|(removed)|false|5
3|3819004|(removed)|233330000|(removed)|false|5
3|93225001|(removed)|93648001|(removed)|false|7
3|430746007|(removed)|1141603003|(removed)|false|7
3|120613001|(removed)|276956002|(removed)|false|7
3|363351006|(removed)|96281000119107|(removed)|false|6
3|1279661009|(removed)|1279664001|(removed)|false|6
3|365891002|(removed)|285187002|(removed)|false|8
3|61503006|(removed)|197681000|(removed)|false|5
3|306206005|(removed)|306106002|(removed)|false|6
3|129456006|(removed)|124587009|(removed)|false|5
3|442773002|(removed)|12700001000004106|(removed)|false|6
3|461391002|(removed)|461396007|(removed)|false|5
3|774745004|(removed)|778436005|(removed)|false|7
3|107374001|(removed)|112560005|(removed)|false|7
3|128119004|(removed)|870343000|(removed)|false|5
3|216952002|(removed)|269696000|(removed)|false|5
3|47415006|(removed)|1255986005|(removed)|false|3
3|50122000|(removed)|35145002|(removed)|false|4
3|31054009|(removed)|236712001|(removed)|false|5
3|11842171000119105|(removed)|11842211000119107|(removed)|false|7
3|709615000|(removed)|772003005|(removed)|false|6
3|360601005|(removed)|72107004|(removed)|false|9
3|1334018004|(removed)|1334020001|(removed)|false|6
3|19336009|(removed)|368060008|(removed)|false|8
3|82462005|(removed)|397114004|(removed)|false|8
3|85966008|(removed)|789143005|(removed)|false|9
3|126611005|(removed)|126873003|(removed)|false|6
3|33898000|(removed)|52206001|(removed)|false|9
3|402795001|(removed)|403853008|(removed)|false|4
3|287811008|(removed)|360374006|(removed)|false|5
3|115105004|(removed)|414329007|(removed)|false|7
3|104271001|(removed)|401090004|(removed)|false|9
3|107476000|(removed)|15390009|(removed)|false|7
3|11429006|(removed)|698313007|(removed)|false|3
3|126798006|(removed)|363485006|(removed)|false|7
3|322861000119106|(removed)|737236000|(removed)|false|6
3|102957003|(removed)|8011004|(removed)|false|2
3|385420005|(removed)|419098001|(removed)|false|3
3|734547000|(removed)|1162904002|(removed)|false|3
3|28944009|(removed)|428217009|(removed)|false|7
3|126857009|(removed)|126858004|(removed)|false|7
3|1083171000119107|(removed)|1083271000119101|(removed)|false|8
3|287112003|(removed)|211273005|(removed)|false|7
3|714458002|(removed)|303753001|(removed)|false|9
3|314215005|(removed)|280931006|(removed)|false|8
3|63171007|(removed)|409779000|(removed)|false|4
3|7160008|(removed)|62833009|(removed)|false|10
3|10890000|(removed)|420549007|(removed)|false|6
3|45900003|(removed)|447281005|(removed)|false|6
3|434855009|(removed)|438668009|(removed)|false|7
3|85077000|(removed)|245737004|(removed)|false|8
3|419646002|(removed)|776535001|(removed)|false|6
3|67909005|(removed)|248569006|(removed)|false|5
3|1222585009|(removed)|1228940007|(removed)|false|4
3|34171000087105|(removed)|698962002|(removed)|false|5
3|126496009|(removed)|93229007|(removed)|false|6
3|15981871000119107|(removed)|15709321000119108|(removed)|false|6
3|39672001|(removed)|247747000|(removed)|false|7
3|373379001|(removed)|396916007|(removed)|false|4
3|35079003|(removed)|71428001|(removed)|false|4
3|235002009|(removed)|713249002|(removed)|false|6
3|363028003|(removed)|93329009|(removed)|false|5
3|442460002|(removed)|237031007|(removed)|false|2
3|94805002|(removed)|94946006|(removed)|false|5
3|88878007|(removed)|46084000|(removed)|false|4
3|438692001|(removed)|440976008|(removed)|false|7
3|282766005|(removed)|721529002|(removed)|false|5
3|36989005|(removed)|235123001|(removed)|false|6
3|33167004|(removed)|1230342001|(removed)|false|5
3|226686009|(removed)|226688005|(removed)|false|7
3|27464007|(removed)|1353004|(removed)|false|7
3|128130001|(removed)|202438000|(removed)|false|4
3|464648001|(removed)|712474006|(removed)|false|7
3|304425008|(removed)|304432004|(removed)|false|4
3|237026005|(removed)|237029003|(removed)|false|3
3|16314007|(removed)|609016004|(removed)|false|5
3|369347001|(removed)|32209002|(removed)|false|9
3|429795005|(removed)|432428007|(removed)|false|5
3|1254811004|(removed)|1254810003|(removed)|false|6
3|230509007|(removed)|1231226002|(removed)|false|4
3|16110005|(removed)|230530003|(removed)|false|5
3|307369007|(removed)|168378007|(removed)|false|5
3|105501005|(removed)|152921000119101|(removed)|false|2
3|66402002|(removed)|1264557007|(removed)|false|5
3|128618006|(removed)|308900004|(removed)|false|5
3|399326009|(removed)|369471009|(removed)|false|6
3|74040009|(removed)|104566007|(removed)|false|6
3|866142007|(removed)|26103000|(removed)|false|5
3|860892003|(removed)|722118005|(removed)|false|8
3|278326009|(removed)|1287004002|(removed)|false|9
3|293610009|(removed)|293618002|(removed)|false|5
3|271594007|(removed)|788877005|(removed)|false|4
3|112116001|(removed)|50665003|(removed)|false|6
3|278181007|(removed)|262434007|(removed)|false|7
3|240054004|(removed)|726614009|(removed)|false|7
3|1279503002|(removed)|1279502007|(removed)|false|4
3|313668003|(removed)|271270006|(removed)|false|6
3|774890003|(removed)|895594001|(removed)|false|7
3|55033002|(removed)|203060003|(removed)|false|4
3|16007791000119104|(removed)|16007831000119105|(removed)|false|7
3|88256009|(removed)|113049002|(removed)|false|6
3|245557002|(removed)|728318006|(removed)|false|8
3|406438001|(removed)|775451000|(removed)|false|4
3|51386004|(removed)|228092009|(removed)|false|4
3|51898002|(removed)|171787008|(removed)|false|4
3|415098006|(removed)|781265000|(removed)|false|4
3|75478009|(removed)|1148750005|(removed)|false|3
3|446394004|(removed)|365697000|(removed)|false|4
